2019-2020 500m Ladies

  880	Ziqi Xia                             	LC1	CHN	   43,31	Heerenveen (NED)         	21 Sep 2019
  880	Wenwen Zhang                         	LB1	CHN	   43,31	Beijing (CHN)            	11 Oct 2019
  880	Xue Wang                             	LA1	CHN	   43,31	Hailar (CHN)             	25 Oct 2019
  880	Qi Liu (2001)                        	LA1	CHN	   43,31	Harbin (CHN)             	15 Nov 2019
  880	Kokoro Morino                        	L? 	JPN	   43,31	Tomakomai (JPN)          	23 Nov 2019
  880	Nyncke Dijkstra                      	LB2	NED	   43,31	Heerenveen (NED)         	30 Dec 2019
  880	Fabienne Diniz                       	LB1	NED	   43,31	Heerenveen (NED)         	1 Mar 2020
  887	Riri Shimomura                       	L? 	JPN	   43,32	Hachinohe-Nagane (JPN)   	14 Dec 2019
  887	Koto Hanaoka                         	L? 	JPN	   43,32	Nagano (JPN)             	26 Dec 2019
  887	Chu Hong                             	LB1	CHN	   43,32	Changchun (CHN)          	9 Jan 2020
  887	Judith van Duin                      	LC1	NED	   43,32	Heerenveen (NED)         	16 Feb 2020
  891	Junyu Koyano                         	L50	JPN	   43,33	Calgary (CAN)            	29 Feb 2020
  892	Anastasiya Nezhelskaya               	LN1	RUS	   43,34	Nur-Sultan (KAZ)         	14 Oct 2019
  892	Daria Hurdjiy                        	LB1	UKR	   43,34	Minsk (BLR)              	28 Feb 2020
  894	Maaike van der Horst                 	LN2	NED	   43,35	Heerenveen (NED)         	29 Feb 2020
  894	Nuraj Rajkhan                        	LB2	KAZ	   43,35	Nur-Sultan (KAZ)         	13 Mar 2020
  896	Gina Engebråten                      	LA1	NOR	   43,36	Calgary (CAN)            	7 Sep 2019
  896	Kristina Ershova                     	LC1	RUS	   43,36	Kolomna (RUS)            	14 Dec 2019
  896	Eva Riemersma-van Rheenen            	L35	NED	   43,36	Heerenveen (NED)         	8 Feb 2020
  896	Darya Sharik                         	LB1	RUS	   43,36	Chelyabinsk (RUS)        	4 Mar 2020
  900	Nerea Langa                          	LA2	ESP	   43,37	Inzell (GER)             	5 Oct 2019
  900	Baoyi Wang                           	LB2	CHN	   43,37	Hailar (CHN)             	25 Oct 2019
  900	Iris Tiben                           	LB2	NED	   43,37	Heerenveen (NED)         	16 Nov 2019
  900	Jet Fransen                          	LC2	NED	   43,37	Enschede (NED)           	1 Feb 2020
  904	Kseniya Bodunova                     	LA2	RUS	   43,38	Nur-Sultan (KAZ)         	14 Oct 2019
  904	Rearu Yamada                         	L? 	JPN	   43,38	Obihiro (JPN)            	7 Dec 2019
  904	Viktoriya Sichinava                  	LC2	RUS	   43,38	Saint Petersburg (RUS)   	10 Feb 2020
  904	Mihane Kikuchi                       	L? 	JPN	   43,38	Obihiro (JPN)            	22 Feb 2020
  908	Soo-Yeon Lim                         	LB1	KOR	   43,39	Seoul (KOR)              	14 Oct 2019
  908	Kim van Loon                         	LN2	NED	   43,39	Breda (NED)              	2 Nov 2019
  908	Nina Mayrhofer                       	LB1	GER	   43,39	Inzell (GER)             	8 Nov 2019
  908	Antonia Oestreich                    	LC2	GER	   43,39	Inzell (GER)             	23 Nov 2019
  908	Evgeniya Saunina                     	LB2	RUS	   43,39	Chelyabinsk (RUS)        	11 Dec 2019
  908	Moeka Yazaki                         	L? 	JPN	   43,39	Karuizawa (JPN)          	11 Jan 2020
  908	Kseniya Kononenko                    	LB2	RUS	   43,39	Chelyabinsk (RUS)        	23 Jan 2020
  908	Ilsa Shobe                           	LN2	USA	   43,39	Salt Lake City (USA)     	6 Mar 2020
  916	Chen Chen                            	LA2	CHN	   43,40	Hailar (CHN)             	25 Oct 2019
  916	Yuxi Zhang                           	L? 	CHN	   43,40	Hailar (CHN)             	25 Oct 2019
  916	Maaike KleinJan-Koomen               	LSA	NED	   43,40	Alkmaar (NED)            	11 Jan 2020
  916	Amelia Steć                          	LC2	POL	   43,40	Heerenveen (NED)         	29 Feb 2020
  920	Jeannine Rosner                      	LYA	AUT	   43,41	Inzell (GER)             	15 Feb 2020
  920	Alicia Sommer                        	LC2	GER	   43,41	Inzell (GER)             	29 Feb 2020
  922	Joanna Hajduk                        	LN2	POL	   43,42	Tomaszów-Mazowiecki (POL)	25 Oct 2019
  923	Man Liu                              	L? 	CHN	   43,43	Harbin (CHN)             	15 Nov 2019
  923	Siqi Li                              	LA1	CHN	   43,43	Harbin (CHN)             	2 Jan 2020
  923	Ai Ito                               	L? 	JPN	   43,43	Nagano (JPN)             	3 Feb 2020
  923	Yana Kiseleva                        	LC1	RUS	   43,43	Chelyabinsk (RUS)        	11 Mar 2020
  927	Britt van de Put                     	LC2	NED	   43,44	Inzell (GER)             	23 Oct 2019
  927	Shuuka Suzuki                        	L? 	JPN	   43,44	Obihiro (JPN)            	7 Dec 2019
  927	Arina Belyaeva                       	LC2	RUS	   43,44	Kolomna (RUS)            	11 Jan 2020
  927	Mira Takamizawa                      	L? 	JPN	   43,44	Nagano (JPN)             	9 Feb 2020
  927	Vera Vorona                          	LB2	RUS	   43,44	Kolomna (RUS)            	21 Feb 2020
  927	Laura van Ramshorst                  	LSA	NED	   43,44	Heerenveen (NED)         	2 Mar 2020
  933	Misaki Tsuji                         	L? 	JPN	   43,45	Obihiro (JPN)            	3 Nov 2019
  933	June de Blois                        	LC2	NED	   43,45	Heerenveen (NED)         	11 Dec 2019
  933	Veronika Antošová                    	LA2	CZE	   43,45	Inzell (GER)             	29 Feb 2020
  936	Yuki Komura                          	L? 	JPN	   43,46	Obihiro (JPN)            	22 Feb 2020
  937	Yongjiao Gao                         	L? 	CHN	   43,48	Hailar (CHN)             	25 Oct 2019
  937	Olga Khareeva                        	LB2	RUS	   43,48	Chelyabinsk (RUS)        	16 Nov 2019
  937	Milou Butter                         	LA1	NED	   43,48	Heerenveen (NED)         	15 Dec 2019
  937	Polina Bukina                        	LN2	RUS	   43,48	Kolomna (RUS)            	7 Mar 2020
  941	Victoria Goplen                      	LA1	CAN	   43,49	Calgary (CAN)            	3 Jan 2020
  941	Ellen Bjertnes                       	LSA	NOR	   43,49	Geithus (NOR)            	12 Feb 2020
  941	Larissa Paes                         	LSA	BRA	   43,49	Salt Lake City (USA)     	6 Mar 2020
  944	Aurora Løvås                         	LC2	NOR	   43,50	Inzell (GER)             	21 Dec 2019
  945	Julie Lu Sægrov Aske                 	LB2	NOR	   43,51	Stavanger (NOR)          	11 Jan 2020
  945	Jami Papilaja                        	LN3	INA	   43,51	Heerenveen (NED)         	1 Feb 2020
  945	Ekaterina Brynza                     	LA1	KAZ	   43,51	Nur-Sultan (KAZ)         	3 Mar 2020
  945	Jia Griffiths                        	LB1	USA	   43,51	Salt Lake City (USA)     	6 Mar 2020
  949	Sophie Scheer                        	L30	NED	   43,52	Inzell (GER)             	22 Oct 2019
  949	Elizaveta Klishina                   	LC2	RUS	   43,52	Kolomna (RUS)            	5 Nov 2019
  949	Konoka Fukazawa                      	L? 	JPN	   43,52	Obihiro (JPN)            	23 Jan 2020
  949	Manami Ishikawa                      	L? 	JPN	   43,52	Nagano (JPN)             	9 Feb 2020
  949	Hanna Jonker                         	LN4	NED	   43,52	Heerenveen (NED)         	29 Feb 2020
  954	Ilse van der Linde                   	LA1	NED	   43,53	Inzell (GER)             	24 Oct 2019
  954	Sini Siro                            	LA1	FIN	   43,53	Enschede (NED)           	24 Nov 2019
  954	Elliot Ganas                         	LA1	CAN	   43,53	Calgary (CAN)            	5 Jan 2020
  954	Claire Mallard                       	LA1	CAN	   43,53	Calgary (CAN)            	5 Jan 2020
  954	Audrey Steffes                       	LB2	USA	   43,53	Milwaukee (USA)          	29 Feb 2020
  954	Marcha Lich                          	LB2	NED	   43,53	Heerenveen (NED)         	1 Mar 2020
  960	Claretta Caravita                    	LSA	NED	   43,54	Heerenveen (NED)         	6 Oct 2019
  960	Marina Mishina                       	LA1	RUS	   43,54	Kolomna (RUS)            	5 Nov 2019
  960	Hilde Houtzager                      	LB2	NED	   43,54	Heerenveen (NED)         	14 Dec 2019
  963	Yulin Li                             	LA1	CHN	   43,55	Changchun (CHN)          	20 Sep 2019
  963	Zhixian Wang                         	LB2	CHN	   43,55	Changchun (CHN)          	20 Sep 2019
  963	Kimberley de Lang                    	LC1	NED	   43,55	Heerenveen (NED)         	29 Feb 2020
  966	Anna Chernova (1992)                 	LSA	RUS	   43,56	Chelyabinsk (RUS)        	27 Nov 2019
  966	Mio Takahashi                        	L? 	JPN	   43,56	Obihiro (JPN)            	7 Dec 2019
  966	Galina Elkina                        	LC2	RUS	   43,56	Moscow (RUS)             	21 Jan 2020
  966	Mai Ijiro                            	L? 	JPN	   43,56	Obihiro (JPN)            	22 Feb 2020
  970	Sae Tonoike                          	L? 	JPN	   43,57	Nagano (JPN)             	9 Feb 2020
  971	Sofiya Klimenko                      	LB2	RUS	   43,58	Chelyabinsk (RUS)        	16 Nov 2019
  971	Naho Fujii                           	L? 	JPN	   43,58	Obihiro (JPN)            	7 Dec 2019
  971	Laura Zillger                        	LYA	GER	   43,58	Heerenveen (NED)         	28 Feb 2020
  971	Leia van der Tempel                  	LC2	NED	   43,58	Heerenveen (NED)         	29 Feb 2020
  975	Kiki Tellier                         	LA2	NED	   43,59	Heerenveen (NED)         	18 Jan 2020
  975	Kako Kuroiwa                         	L? 	JPN	   43,59	Obihiro (JPN)            	22 Feb 2020
  977	Brooke Braun                         	LB2	CAN	   43,60	Calgary (CAN)            	22 Sep 2019
  977	Ting Chuang                          	LB1	TPE	   43,60	Salt Lake City (USA)     	12 Oct 2019
  979	Melanie Segata                       	LC2	ITA	   43,61	Baselga di Pinè (ITA)    	9 Nov 2019
  979	Suzuka Arai                          	L? 	JPN	   43,61	Obihiro (JPN)            	23 Jan 2020
  981	Hanna Svenni                         	LA1	NOR	   43,62	Calgary (CAN)            	7 Sep 2019
  981	Lièn van Dasselaar                   	LB1	NED	   43,62	Heerenveen (NED)         	31 Dec 2019
  981	Mengxin Li                           	L? 	CHN	   43,62	Harbin (CHN)             	2 Jan 2020
  981	Kseniya Rybak                        	L? 	KAZ	   43,62	Nur-Sultan (KAZ)         	4 Feb 2020
  985	Anastasiya Antonova (1999)           	LN2	RUS	   43,64	Kolomna (RUS)            	23 Oct 2019
  985	Xi Chen                              	LC2	CHN	   43,64	Harbin (CHN)             	6 Dec 2019
  985	Hinako Koma                          	L? 	JPN	   43,64	Obihiro (JPN)            	7 Dec 2019
  988	Michi Yamanaka                       	L? 	JPN	   43,65	Nagano (JPN)             	9 Feb 2020
  989	Yuxuan Guan                          	LB2	CHN	   43,66	Harbin (CHN)             	15 Nov 2019
  989	Olesya Sergienya                     	LB2	RUS	   43,66	Kolomna (RUS)            	4 Feb 2020
  989	Stina Letteboer                      	LC1	GER	   43,66	Inzell (GER)             	29 Feb 2020
  989	Jamie Lindquist-Nielson              	LN2	USA	   43,66	Salt Lake City (USA)     	29 Feb 2020
  993	Alena Fadeeva                        	LC2	RUS	   43,67	Kolomna (RUS)            	5 Nov 2019
  993	Marieke Gerbrandy                    	LA1	NED	   43,67	Heerenveen (NED)         	9 Dec 2019
  993	Sofiya Taturevich                    	LC1	RUS	   43,67	Kolomna (RUS)            	24 Feb 2020
  996	Steffi Rothenfußer                   	LA2	GER	   43,68	Inzell (GER)             	8 Nov 2019
  996	Laura Qualm                          	LB2	NED	   43,68	Enschede (NED)           	1 Feb 2020
  998	Camilla Lund                         	LSA	NOR	   43,69	Trondheim-Leangen (NOR)  	18 Jan 2020
  999	Shuang Pan                           	L? 	CHN	   43,70	Harbin (CHN)             	15 Nov 2019
  999	Nao Miyasaka                         	L? 	JPN	   43,70	Karuizawa (JPN)          	11 Jan 2020
 1001	Mariya Shiryaeva                     	LC2	RUS	   43,71	Kolomna (RUS)            	24 Feb 2020
 1001	Anouk van Westerhoven                	LSA	NED	   43,71	Heerenveen (NED)         	29 Feb 2020
 1003	Ankie IJtsma                         	L35	NED	   43,72	Leeuwarden (NED)         	1 Dec 2019
 1004	Yuexin Wang                          	L? 	CHN	   43,73	Harbin (CHN)             	13 Dec 2019
 1004	Saki Juudo                           	L? 	JPN	   43,73	Obihiro (JPN)            	8 Feb 2020
 1004	Mio Hanaoka                          	L? 	JPN	   43,73	Nagano (JPN)             	9 Feb 2020
 1004	Vanessa Gey                          	LYA	GER	   43,73	Heerenveen (NED)         	28 Feb 2020
 1008	Natalya Balandina                    	LA1	RUS	   43,74	Chelyabinsk (RUS)        	23 Jan 2020
 1009	Thalia Staehle                       	LB1	USA	   43,75	Salt Lake City (USA)     	27 Dec 2019
 1009	Corina Dijkstra                      	LSA	NED	   43,75	Inzell (GER)             	21 Feb 2020
 1009	Liz Müller                           	LB1	GER	   43,75	Inzell (GER)             	29 Feb 2020
 1012	Ekaterina Kuzmenko                   	LN1	RUS	   43,76	Saint Petersburg (RUS)   	13 Nov 2019
 1012	Rio Miyazawa                         	L? 	JPN	   43,76	Karuizawa (JPN)          	11 Jan 2020
 1012	Polina Upirova                       	LA2	RUS	   43,76	Chelyabinsk (RUS)        	23 Jan 2020
 1012	Johanna Richter                      	LC1	GER	   43,76	Erfurt (GER)             	31 Jan 2020
 1012	Marlen Ehseluns                      	LB2	GER	   43,76	Erfurt (GER)             	31 Jan 2020
 1012	Kaede Kojima                         	L? 	JPN	   43,76	Obihiro (JPN)            	8 Feb 2020
 1018	Polina Kapustina (2004)              	LC2	RUS	   43,77	Chelyabinsk (RUS)        	16 Nov 2019
 1018	Akane Iida                           	L? 	JPN	   43,77	Karuizawa (JPN)          	8 Feb 2020
 1018	Yuliya Chivilina                     	LB2	RUS	   43,77	Kolomna (RUS)            	21 Feb 2020
 1018	Anastasiya Krajnova                  	LC2	RUS	   43,77	Kolomna (RUS)            	24 Feb 2020
 1022	Lotte Marije Huitema                 	LB2	NED	   43,78	Heerenveen (NED)         	28 Feb 2020
 1023	Qianwen Xiao                         	LA1	CHN	   43,79	Changchun (CHN)          	20 Sep 2019
 1023	Yana Roslik                          	L? 	BLR	   43,79	Minsk (BLR)              	31 Jan 2020
 1023	Vera Gemser                          	LA1	NED	   43,79	Inzell (GER)             	21 Feb 2020
 1026	Malou Hiemstra                       	LSA	NED	   43,80	Utrecht (NED)            	5 Oct 2019
 1026	Alina Nurieva                        	LC2	RUS	   43,80	Kolomna (RUS)            	24 Feb 2020
 1028	Corrieke Buffinga                    	LB2	NED	   43,81	Enschede (NED)           	12 Oct 2019
 1028	Nika van Dasselaar                   	LB2	NED	   43,81	Heerenveen (NED)         	27 Oct 2019
 1028	Moe Nakayama                         	LC1	JPN	   43,81	Tomakomai (JPN)          	14 Dec 2019
 1028	Olesya Shiryaeva                     	LC2	RUS	   43,81	Kolomna (RUS)            	24 Feb 2020
 1028	Cynthia Jennings                     	LSA	USA	   43,81	Salt Lake City (USA)     	6 Mar 2020
 1033	Kotone Otani                         	L? 	JPN	   43,82	Karuizawa (JPN)          	11 Jan 2020
 1033	Elena Plotnikova                     	LB2	RUS	   43,82	Kolomna (RUS)            	21 Feb 2020
 1035	Wenyao Ma                            	L? 	CHN	   43,83	Changchun (CHN)          	20 Sep 2019
 1035	Tae-Un Kim                           	LC2	KOR	   43,83	Seoul (KOR)              	19 Feb 2020
 1035	Thirza Koers                         	LB2	NED	   43,83	Heerenveen (NED)         	1 Mar 2020
 1038	Bibiane Werner                       	LC2	GER	   43,84	Inzell (GER)             	7 Dec 2019
 1038	Donna Noor Gemser                    	LC1	NED	   43,84	Heerenveen (NED)         	3 Feb 2020
 1038	Veronika Beskhlebnaya                	LYB	RUS	   43,84	Moscow (RUS)             	25 Feb 2020
 1041	Darya Cherdynceva                    	LC1	RUS	   43,85	Chelyabinsk (RUS)        	11 Dec 2019
 1041	Xingchi Liu                          	L? 	CHN	   43,85	Harbin (CHN)             	4 Jan 2020
 1041	Hongzhu Yu                           	L? 	CHN	   43,85	Harbin (CHN)             	4 Jan 2020
 1044	Emma Kole                            	LB1	NED	   43,87	Inzell (GER)             	28 Dec 2019
 1044	Daphne de Ruiter                     	LA2	NED	   43,87	Heerenveen (NED)         	18 Jan 2020
 1044	Anna Yurgens                         	LB2	RUS	   43,87	Kolomna (RUS)            	21 Feb 2020
 1044	Dina Storelid                        	LB1	NOR	   43,87	Heerenveen (NED)         	29 Feb 2020
 1048	Sterre Kuijs                         	LC2	NED	   43,88	Heerenveen (NED)         	7 Dec 2019
